X;Y;osm_id;type;name;operator;wheelchair;access;opening_hours;fee;supervised;for_everyone;for_child;for_women;for_men;drinking_water;toilets_disposal;toilets_position;paper_supplied;handwashing;changing_table;com_insee;com_nom
-0.6456737;43.6910517005401;node/8643869957;toilettes_publiques;;Commune de Doazit;yes;yes;;;;yes;;;;;flush;;;;;"40089";Doazit
-0.8184453;43.8440690005371;node/8646757067;toilettes_publiques;;;;yes;;;;;;yes;;;;;;;;"40067";Carcen-Ponson
-1.3911727;45.9822620003452;node/864684730;toilettes_publiques;;;no;;;no;;;;;;;;;;;;"17337";Saint-Georges-d'Oléron
-0.7613647;43.9562369005341;node/8647457992;toilettes_publiques;;;no;yes;;;;yes;;;;;flush;;;;;"40215";Ousse-Suzan
-0.7375597;43.9752785005335;node/8647465731;toilettes_publiques;;;no;yes;;;;yes;;;;;;;;;;"40333";Ygos-Saint-Saturnin
-0.7303657;43.9736620005335;node/8647478439;toilettes_publiques;;;no;yes;;;;yes;;;;;;;;;;"40333";Ygos-Saint-Saturnin
-0.7891139;44.0051354005325;node/8647492238;toilettes_publiques;;;no;yes;;;;yes;;;;;;;;;;"40006";Arengosse
0.3771053;45.0106914004672;node/864944738;toilettes_publiques;;;;;;;;;;;;;;;;;;"24234";Les Lèches
-0.5161571;44.2615351005218;node/8651249487;toilettes_publiques;;;no;yes;;;;yes;;;;;;;;;;"40167";Luxey
-0.9892739;43.7861972005384;node/8651523750;toilettes_publiques;;;yes;yes;;no;;;;yes;yes;yes;;;;;;"40283";Saint-Vincent-de-Paul
-1.1935895;44.4443245005117;node/865186357;toilettes_publiques;;;;;;;;;;;;;;;;;;"40046";Biscarrosse
-0.6526234;44.046470500531;node/8655263186;toilettes_publiques;;;no;yes;;;;yes;;;;;;;;;;"40105";Garein
-0.5436896;44.1038311005289;node/8655267020;toilettes_publiques;;;no;yes;;;;yes;;;;;;;;;;"40135";Labrit
1.4375075;45.8561802003642;node/8655847517;toilettes_publiques;;;;;;;;;;;;yes;;;;;;"87129";Royères
-1.0966153;46.3014073002933;node/8656057215;toilettes_publiques;;;;;;;;;;;;;;;;;;"17091";Charron
-0.8801253;43.5579219005416;node/8659157172;toilettes_publiques;;;;;;;;;;;;;;;;;;"40214";Ossages
1.3101526;45.688456300388;node/8663938786;toilettes_publiques;;;no;yes;;no;;yes;;;;;flush;;;;no;"87151";Saint-Jean-Ligoure
-1.0356341;43.6127003005411;node/8671054385;toilettes_publiques;;Mairie de Gaâs;no;yes;;no;;yes;;;;;flush;;;yes;no;"40101";Gaas
-1.175584;43.6411524005408;node/8671809746;toilettes_publiques;;;limited;yes;;no;;yes;;;;;;;;;;"40211";Orist
-0.2858704;43.7783342005386;node/8675396470;toilettes_publiques;;;yes;yes;;;;yes;;;;;flush;;;;;"40329";Le Vignau
-0.5743792;43.759210200539;node/8676447540;toilettes_publiques;;;no;yes;;;;yes;;;;;;;;;;"40282";Saint-Sever
-0.5718097;43.758510700539;node/8676447623;toilettes_publiques;;;no;yes;;;;yes;;;;;;;;;;"40282";Saint-Sever
-1.1486579;43.5346453005417;node/8679442448;toilettes_publiques;;Mairie d'Hastingues;no;yes;;no;;;;;yes;;flush;;;yes;no;"40120";Hastingues
-1.1486128;43.5346772005417;node/8679518888;toilettes_publiques;;Mairie de Hastingues;no;yes;;no;;;;yes;;;flush;;;yes;no;"40120";Hastingues
-0.9275997;43.7028361005399;node/8682539411;toilettes_publiques;;;limited;yes;;;;yes;;;;;;;;;;"40126";Hinx
-0.9619773;44.3295545005183;node/8684529960;toilettes_publiques;;;yes;yes;;;;yes;;;;;;;;;;"40332";Ychoux
0.9881295;44.8192084004845;node/868463402;toilettes_publiques;;;;;;;;;;;;;;;;;;"24538";Siorac-en-Périgord
-1.1079929;43.6699730005404;node/8697787117;toilettes_publiques;;;yes;yes;;;;yes;;;;;;;;;;"40314";Tercis-les-Bains
0.6378289;45.9424469003513;node/8702376557;toilettes_publiques;;;yes;;;;;yes;;;;;;;;;;"16205";Manot
-1.1684272;44.4309796005125;node/870614045;toilettes_publiques;;;;customers;;;;;;;;;;;;;;"40046";Biscarrosse
-1.1740231;44.4310481005125;node/870614048;toilettes_publiques;;;;customers;;;;;;;;;;;;;;"40046";Biscarrosse
-1.1709484;44.4307966005125;node/870614084;toilettes_publiques;;;;customers;;;;;;;;;;;;;;"40046";Biscarrosse
1.2636344;45.8521584003648;node/8709291778;toilettes_publiques;;;;;;;;;;;;;;;;;;"87085";Limoges
-1.0703546;44.0624383005304;node/8709574871;toilettes_publiques;;;no;yes;;;;yes;;;;;;;;;;"40210";Onesse-Laharie
-1.3560514;45.9369027003522;node/8711789078;toilettes_publiques;;;;;;;;;;;;;flush;;;;;"17385";Saint-Pierre-d'Oléron
-0.6052696;45.9523085003498;node/8713100785;toilettes_publiques;;;;;;;;;;;;;;;;;;"17481";Voissay
0.3833064;45.4695839004166;node/8715009353;toilettes_publiques;;;;;;;;;;;;;;;;;;"24353";La Rochebeaucourt-et-Argentine
0.3227573;46.59833670024;node/871794234;toilettes_erp;Intermarché;Groupement des Mousquetaires;;;24/7;;;;;;;;;;;;;"86194";Poitiers
1.8877895;46.1677063003157;node/871822232;toilettes_erp;Carrefour;Carrefour;;;24/7;;;;;;;;;;;;;"23096";Guéret
-1.093203;43.9701490005336;node/8718470387;toilettes_publiques;;;yes;yes;;;;yes;;;;;flush;;;;;"40152";Lesperon
-0.9893462;45.5802364004025;node/871869130;toilettes_publiques;;;;yes;;;;;;;;;;;;;;"17333";Saint-Georges-de-Didonne
-0.7605752;44.3579795005167;node/8721638076;toilettes_publiques;;;yes;yes;;;;yes;;;;;;;;;;"40200";Moustey
-0.8601154;43.7850772005385;node/8725189603;toilettes_publiques;;;yes;yes;;;;;;yes;yes;;flush;;;;;"40324";Vicq-d'Auribat
-0.4982651;44.7849219004873;node/872551838;toilettes_publiques;;;;;;;;;;;;yes;;;;;;"33234";Latresne
-0.4902623;44.7853201004873;node/872552017;toilettes_publiques;;;;;;;;;;;;;;;;;;"33234";Latresne
0.5759252;44.8551532004814;node/872583805;toilettes_erp;;Total;;;24/7;;;;;;;;;;;;;"24145";Creysse
-0.6952664;44.8610350004809;node/872734153;toilettes_erp;TotalEnergies;Total;;;24/7;;;;;;;;;;;;;"33200";Le Haillan
-1.0751566;44.6174213005002;node/8734782721;toilettes_publiques;;;;;;;;;;;;;;;;;;"33199";Gujan-Mestras
-0.3268904;45.696125000387;node/873928314;toilettes_publiques;;;;;;;;;;;;;;;;;;"16102";Cognac
0.3260032;46.3193206002902;node/8740233980;toilettes_publiques;;;;;;;;;;;;;;;;;;"86052";Champagné-Saint-Hilaire
-1.1500663;43.5288616005418;node/8744613268;toilettes_publiques;;;;;;;;;;;;;;;;;;"40120";Hastingues
-1.1510657;43.5292848005418;node/8744637460;toilettes_publiques;;;;;;;;;;;;;;;;;;"40120";Hastingues
-0.8484371;43.8227662005376;node/8750116911;toilettes_publiques;;;yes;yes;;;;yes;;;;;flush;;;;;"40031";Bégaar
-1.2448013;43.1645958005399;node/8750169019;toilettes_publiques;;;;;;;;;;;;;;;;;;"64538";Uhart-Cize
-0.4123588;43.7106919005398;node/8753054167;toilettes_publiques;;;;yes;;;;yes;;;;;;;;;;"40082";Classun
-0.4142472;43.7112200005398;node/8753056867;toilettes_publiques;;;;;24/7;;;yes;;;;;;;;;;"40082";Classun
0.4822247;44.8465259004822;node/876059210;toilettes_publiques;;;yes;yes;;;;yes;;;;;;;;;;"24037";Bergerac
-1.1723887;44.661732500497;node/8760886354;toilettes_erp;Piment Noir;;designated;customers;;;;;;;;;;;;;;"33009";Arcachon
0.0797011;46.0126307003405;node/8763968991;toilettes_publiques;;;;yes;;;;yes;;;;;flush;;;;no;"16409";Villefagnan
-1.3166461;46.1526410003182;node/8765428634;toilettes_publiques;;;;;;;;;;;;;;;;;;"17360";Sainte-Marie-de-Ré
-0.3443482;46.2586676003005;node/8769763580;toilettes_publiques;;;limited;;;;;yes;;;;;;;;;;"79216";Prahecq
-0.4481574;42.8687558005329;node/877050573;toilettes_publiques;;Toilettes Sèches;yes;;;;;;;;;;;;;;;"64320";Laruns
-0.4707219;46.3733266002808;node/877494838;toilettes_publiques;;;;;;;;;;;;;;;;;;"79308";Sciecq
-1.1774724;43.5886476005413;node/8776638844;toilettes_publiques;;;no;yes;;no;;;;;;;;;;;;"40256";Saint-Étienne-d'Orthe
-1.1093885;43.5917921005413;node/8776778983;toilettes_publiques;;;yes;yes;;no;;;;;;;;;;;;"40034";Bélus
-0.3513683;43.3313778005417;node/8777766015;toilettes_publiques;;;;;;;;;;;;;;;;;;"64445";Pau
0.7098584;45.8048885003717;node/8779067551;toilettes_publiques;;;;;;no;;;;;;;;;;;;"16270";Pressignac
-1.3848253;43.851519900537;node/8784459765;toilettes_publiques;;;;;;;;;;;;;;;;;;"40187";Moliets-et-Maâ
0.035588;46.0218249003391;node/8784787417;toilettes_publiques;;;yes;yes;;;;yes;;;;;flush;;;;no;"16127";Empuré
-1.5580533;43.4833408005419;node/8789168775;toilettes_publiques;;;yes;;;no;;yes;;;;;;;;;;"64122";Biarritz
-0.9974618;43.6049097005412;node/8791830529;toilettes_publiques;;;yes;yes;;no;;yes;;;;;;;;yes;;"40233";Pouillon
-0.1882637;45.217341700446;node/8794575742;toilettes_publiques;;;no;yes;;no;;;;yes;yes;;;;;;;"17241";Montguyon
-0.2726062;45.2439747004431;node/8794735926;toilettes_publiques;;;;;;no;;;;;;;;;;;;"17243";Montlieu-la-Garde
-0.5699251;45.3726062004284;node/8795347417;toilettes_publiques;;;;;;no;;;;;;;;;;;;"17236";Mirambeau
-0.3719489;43.9405117005346;node/8795636683;toilettes_publiques;;;no;yes;;no;;;;;;yes;;;;yes;;"40103";Gaillères
-0.9721549;43.6483972005407;node/8801264714;toilettes_publiques;;;no;yes;;no;;yes;;;;;;;;;;"40183";Mimbaste
-0.9732933;43.6482641005407;node/8801264715;toilettes_publiques;;;yes;;;no;;yes;;;;;;;;;;"40183";Mimbaste
-1.1533638;43.6787383005403;node/8804552665;toilettes_publiques;;;yes;yes;;;;yes;;;;yes;flush;;;;no;"40244";Rivière-Saas-et-Gourby
-1.1533459;43.6787470005403;node/8804552666;toilettes_publiques;;;no;yes;;;;;;;yes;;flush;;;;;"40244";Rivière-Saas-et-Gourby
2.0645165;45.8463173003657;node/8811804707;toilettes_publiques;;;yes;yes;;;;yes;;;;;flush;;;;;"23144";La Nouaille
0.1999149;46.0281573003381;node/8813920985;toilettes_publiques;;;;;;;;;;;;;;;;;;"16292";Ruffec
0.1664968;45.9185977003549;node/8814977280;toilettes_publiques;;;;;;;;;;;;;;;;;;"16141";Fontenille
0.156259;45.9749707003464;node/8816929117;toilettes_publiques;;;;;;;;;;;;;;;;;;"16110";Courcôme
0.1624618;45.9591936003488;node/8817013966;toilettes_publiques;;;;;;;;;;;;;;;;;;"16361";Salles-de-Villefagnan
-1.1170785;44.6110113005007;node/8817981587;toilettes_publiques;Toilettes;;;;;;;;;yes;yes;;;;;;;"33529";La Teste-de-Buch
0.2720011;45.6791333003893;node/8819704891;toilettes_publiques;;;;;;;;;;;;;;;;;;"16232";Mornac
-0.368142;43.2958477005414;node/8821913684;toilettes_publiques;;;;yes;;;;yes;;;;;;;;;;"64445";Pau
0.957633;45.7707770003766;node/8827547718;toilettes_publiques;;;yes;yes;;;;yes;;;;;;;;;;"87158";Saint-Laurent-sur-Gorre
-1.0093063;43.7460814005392;node/883483651;toilettes_publiques;;;;yes;;no;;;;;;;;;;;;"40283";Saint-Vincent-de-Paul
0.754327;46.2017392003101;node/8859776851;toilettes_publiques;;;limited;yes;;;;yes;;;;;;;;;no;"86172";Mouterre-sur-Blourde
-1.0075052;45.5987341004001;node/8872545917;toilettes_publiques;;;;permissive;;;;;;;;;flush;;;;;"17333";Saint-Georges-de-Didonne
-0.9981979;45.6030279003995;node/8872546017;toilettes_publiques;;;;;;;;;;;;;;;;;;"17333";Saint-Georges-de-Didonne
-0.9998617;45.6041191003994;node/8872546217;toilettes_publiques;;;;;;;;;;;;;;;;;;"17333";Saint-Georges-de-Didonne
-0.9935643;46.3112320002916;node/8874843417;toilettes_publiques;;;;;;;;;;;;;;;;;;"17218";Marans
2.1084081;46.3881560002782;node/8881060753;toilettes_erp;La bonne auberge;;limited;;;;;;;;;;;;;;;"23146";Nouzerines
2.0987005;45.1381411004545;node/8888141391;toilettes_publiques;;;;;;;;;;;;;;;;;;"19237";Saint-Privat
1.9405334;45.0933730004591;node/8890001672;toilettes_publiques;;;;;;;;;;;;;;;;;;"19010";Argentat-sur-Dordogne
-1.7810552;43.3536446005418;node/8891928806;toilettes_publiques;;;yes;;;;;;;;;;;;;;;"64260";Hendaye
-0.3707698;46.2974704002939;node/889457529;toilettes_erp;Total;;;;24/7;;;;;;;;;;;;;"79355";Vouillé
-0.559169;45.0391414004645;node/8894992473;toilettes_publiques;;;yes;;;;;yes;;;;;;;;;;"33067";Bourg
0.42075;46.6180599002364;node/8902043480;toilettes_publiques;;;yes;;;;;;;;;;;;;;;"86163";Montamisé
-1.071869;43.8733779005364;node/8907637226;toilettes_publiques;;;;yes;;;;yes;;;;;flush;;;;;"40311";Taller
1.9870026;45.1705509004511;node/8908007412;toilettes_publiques;;;;;;;;;;;;;;;;;;"19222";Saint-Martin-la-Méanne
0.4826215;44.214978600524;node/8911440451;toilettes_publiques;;;;yes;;;;yes;;;;;flush;;;;;"47300";Sérignac-sur-Garonne
-0.5304085;43.9915987005329;node/8911544803;toilettes_publiques;;;;yes;;;;;;yes;;;flush;;;;;"40081";Cère
-0.5304468;43.9916017005329;node/8911717336;toilettes_publiques;;;;yes;;;;;;;yes;;flush;;;;;"40081";Cère
-1.1363075;45.8188920003696;node/8912921982;toilettes_publiques;;;;;;;;;;;;;;;;;;"17219";Marennes-Hiers-Brouage
-0.9705479;45.5649546004045;node/8912927049;toilettes_publiques;;;;;;;;;;;;;;;;;;"17230";Meschers-sur-Gironde
-1.1351947;45.8156496003701;node/8912930139;toilettes_publiques;;;;;;;;;;;;;;;;;;"17219";Marennes-Hiers-Brouage
-0.9584056;45.9145855003555;node/8912935656;toilettes_publiques;;;;;;;;;;;;;;;;;;"17146";Échillais
-1.0821641;43.6421369005408;node/8913055076;toilettes_publiques;;;yes;yes;24/7;no;;yes;;;;;;;;;;"40125";Heugas
-0.3160613;43.7609785005389;node/8913162345;toilettes_publiques;;;;yes;;;;yes;;;;;flush;;;;;"40080";Cazères-sur-l'Adour
-0.4928339;45.1890263004491;node/8913469998;toilettes_publiques;;;yes;yes;;no;;;;;;;;;;;;"33502";Saugon
-1.5512463;43.3549340005418;node/8914323800;toilettes_publiques;;;;yes;;no;;;;;;;;;;;;"64495";Saint-Pée-sur-Nivelle
-1.4456777;43.3417792005417;node/8919896788;toilettes_publiques;;;;yes;;no;;;;;;;;;;;;"64213";Espelette
-0.3781643;43.6947944005401;node/8926829774;toilettes_publiques;;;yes;yes;;;;yes;;;;;;;;;;"40097";Eugénie-les-Bains
1.2743535;44.8403002004827;node/8926988470;toilettes_publiques;;;;;;;;;;;;;;;;;;"24082";Carsac-Aillac
1.3773076;45.9957029003432;node/8929063175;toilettes_publiques;;;;yes;;no;;;;;;;;;;;;"87183";Saint-Sylvestre
1.978622;45.1658375004516;node/8930376989;toilettes_publiques;;;;customers;;;;;;;;;;;;;;"19222";Saint-Martin-la-Méanne
0.0333129;44.5201577005069;node/8933346426;toilettes_publiques;;;;;;;;;;;;;;;;;;"47165";Meilhan-sur-Garonne
0.0327414;44.5215306005068;node/8933347030;toilettes_publiques;;;;;;;;;;;;;;;;;;"47165";Meilhan-sur-Garonne
-0.3963424;42.8976028005337;node/8933633743;toilettes_publiques;;;;;;;;;;;;;;;;;;"64320";Laruns
-0.3961848;42.8975072005337;node/8933657025;toilettes_publiques;;;;yes;;;;;;;;;;;;;;"64320";Laruns
-1.4451645;43.6556938005406;node/8939428372;toilettes_publiques;;;;;;;;;;;;;;;;;;"40065";Capbreton
1.0485105;46.1190080003237;node/8941104292;toilettes_publiques;;;;;;;;;;;;;;;;;;"87011";Bellac
-0.6899253;44.9963510004686;node/8942083817;toilettes_erp;El Boqueria;;yes;;"Mo-Fr 12:00-14:30, Th-Sa 18:00-24:00";;;;;;;;;;;;;"33012";Arsac
-1.1305199;44.4622997005106;node/8953259057;toilettes_publiques;;;;;;;;;;;;;;;;;;"40046";Biscarrosse
-0.5545502;42.873569300533;node/8954735442;toilettes_publiques;;;;;;;;;;;;;;;;;;"64542";Urdos
-0.5443977;44.8750589004797;node/8954905691;toilettes_publiques;;;no;yes;;no;;;;;;;;urinal;;;;"33063";Bordeaux
-0.5657283;44.8589910004811;node/8954905692;toilettes_publiques;;;no;yes;;no;;;;;;;;;;;;"33063";Bordeaux
-0.5629345;44.8295198004836;node/8954905694;toilettes_publiques;;;no;yes;;no;;;;;;;;urinal;;;;"33063";Bordeaux
-0.5537501;44.8288611004837;node/8954905696;toilettes_publiques;;;yes;yes;;no;;;;;;;;;;;;"33063";Bordeaux
-1.5807723;43.3126340005415;node/895577416;toilettes_publiques;;;;yes;;;;;;;;;;;;;;"64504";Sare
-1.3996104;43.3699653005419;node/8963277760;toilettes_publiques;;;;;;;;;;;;;;;;;;"64160";Cambo-les-Bains
0.0054687;45.3152052004351;node/8963662279;toilettes_publiques;;;;;;;;;;;;;;;;;;"16063";Brie-sous-Chalais
0.1783621;46.2984452002938;node/8964737414;toilettes_publiques;;;;;;;;;;;;;;;;;;"86082";Valence-en-Poitou
1.2969384;44.8071089004855;node/8972106045;toilettes_publiques;;;;;;;;;;;;;;;;;;"24207";Groléjac
-1.1462068;44.6401015004986;node/8972134989;toilettes_publiques;;;yes;yes;;no;;;;yes;yes;;flush;;;;;"33529";La Teste-de-Buch
-1.2459509;44.6429518004984;node/8974120418;toilettes_erp;Chez Boulan;;limited;customers;;;;;;;;;;;;;yes;"33236";Lège-Cap-Ferret
-0.1896744;46.7712774002071;node/8974385127;toilettes_publiques;;;;;;;;;;;;;;;;;;"79268";Saint-Loup-Lamairé
-1.34009;43.1788695005401;node/8976631810;toilettes_publiques;;;;;;;;;;;;;;;;;;"64477";Saint-Étienne-de-Baïgorry
-0.58059;44.8415220004826;node/8978017812;toilettes_publiques;;;yes;yes;;no;;yes;;;;;;;;;;"33063";Bordeaux
1.0961009;45.0652282004619;node/8983911789;toilettes_publiques;;;;;;;;;;;;;flush;;;;;"24174";Fanlac
1.7695833;44.9665500004714;node/8986635265;toilettes_publiques;;;;;;;;;;;;;;;;;;"19170";Queyssac-les-Vignes
-0.5076829;46.0986723003269;node/8987884591;toilettes_publiques;;;;;;;;;;;;;;;;;;"17474";Villeneuve-la-Comtesse
-0.7965127;45.8970755003581;node/8988089807;toilettes_publiques;;;;;;;;;;;;;;;;;;"17053";Bords
-0.4901073;45.9333141003527;node/8989404181;toilettes_publiques;;;;;;;;;;;;;;;;;;"17350";Saint-Julien-de-l'Escap
-0.6634505;45.931359200353;node/8989458045;toilettes_publiques;;;limited;;;no;;;;;;;;;;;;"17266";Les Nouillers
-1.3894432;43.6711831005404;node/8993357256;toilettes_publiques;;;limited;yes;;;;yes;;;;;;;;;;"40304";Soorts-Hossegor
-1.5553018;46.2404490003036;node/8993554716;toilettes_publiques;;;;;;;;;;;;;;;;;;"17318";Saint-Clément-des-Baleines
1.9778576;45.2199879004458;node/8999674788;toilettes_publiques;;;;;;;;;;;;;;;;;;"19090";Gumond
-0.4070987;46.4828151002613;node/9004577065;toilettes_publiques;Toilettes;;;;;;;;;;;;;;;;;"79066";Champdeniers
-1.0699285;44.6402494004986;node/9004647731;toilettes_publiques;;;;;;;;;;;;;;;;;;"33199";Gujan-Mestras
-0.7823485;43.3278195005417;node/9006000217;toilettes_publiques;;;;;;;;;;;;;;;;;;"64178";Castetnau-Camblong
-1.2604133;43.1569898005397;node/9006135338;toilettes_publiques;Komunak WC publivs;;;;;;;;;;;;;;;;;"64322";Lasse
-1.5816937;43.455529200542;node/9017077902;toilettes_publiques;;;;;;;;;;;;;;;;;;"64125";Bidart
-0.3321888;42.9571114005355;node/9019835497;toilettes_publiques;;;no;yes;;no;;;;;;;;;;;;"64204";Eaux-Bonnes
1.5338937;45.9634963003481;node/9020187072;toilettes_publiques;;;;;;;;;;;;;;;;;;"87016";Les Billanges
2.0744368;45.0657862004618;node/9022816677;toilettes_publiques;;;;;;;;yes;;;;;;;;;no;"19205";Saint-Geniez-ô-Merle
-1.3854396;45.9682105003474;node/9025148629;toilettes_publiques;;;yes;yes;;yes;;;;;;;;;;;;"17337";Saint-Georges-d'Oléron
0.6738095;46.3223975002896;node/9025493154;toilettes_publiques;;;;;;;;;;;;;;;;;;"86203";Queaux
0.5609804;46.8660818001884;node/9025973517;toilettes_publiques;;;;;24/7;;;;;;;;;;;;;"86111";Ingrandes
-1.5499972;43.3537530005418;node/9028651498;toilettes_publiques;;;;;;;;;;;;;;;;;;"64495";Saint-Pée-sur-Nivelle
-1.4082568;43.3511937005418;node/9031665314;toilettes_publiques;;;;yes;;;;;;;;yes;;;;;;"64160";Cambo-les-Bains
-1.5557368;43.4874072005419;node/9031905467;toilettes_publiques;;;;disabled;;no;;;;;;;;;;;;"64122";Biarritz
-1.3777816;46.0327543003374;node/9032228972;toilettes_publiques;;;;;;no;;;;;;yes;flush;;;yes;;"17323";Saint-Denis-d'Oléron
-1.1012514;46.2052307003095;node/9035084993;toilettes_publiques;Toilettes publiques;;;;;;;;;;;;;;;;;"17414";Saint-Xandre
-1.1599544;45.8013217003722;node/9035676085;toilettes_publiques;;;;;;;;;;;;;;;;;;"17452";La Tremblade
-0.7159455;43.0949162005386;node/9037619338;toilettes_publiques;;;limited;;;no;;;;;;;;;;;;"64040";Arette
-0.7210204;43.0944849005386;node/9039045117;toilettes_publiques;;;;;;no;;;;;;;;;;;;"64040";Arette
0.7056208;46.4027610002756;node/9042785717;toilettes_publiques;;;;;;;;;;;;;;;;;;"86140";Lussac-les-Châteaux
0.5872974;44.8683785004803;node/9043897610;toilettes_publiques;;;;yes;;no;;;;;;;;;;yes;no;"24499";Saint-Sauveur
0.5385614;44.6338421004991;node/9044274519;toilettes_publiques;;;;yes;;;;;;;;;;;;;;"47084";Douzains
0.5885947;44.6543178004975;node/9044328299;toilettes_publiques;;;;yes;;;;;;;;;;;;;;"47057";Castillonnès
0.5924628;44.6511984004978;node/9044407967;toilettes_publiques;;;;yes;;;;;;;;;;;;;;"47057";Castillonnès
0.3606471;44.6024560005013;node/9044430289;toilettes_publiques;;;;yes;;;;;;;;;;;;;;"47168";Miramont-de-Guyenne
0.5408245;44.6143378005004;node/9044433380;toilettes_publiques;;;;yes;;;;;;;;;;;;;;"47299";Sérignac-Péboudou
0.5596637;44.6589632004972;node/9044436318;toilettes_publiques;;;;yes;;;;;;;;;;;;;;"47044";Cahuzac
1.6446992;46.1602493003169;node/9045421398;toilettes_publiques;;;yes;yes;;;;yes;;;;;;;;;;"23095";Le Grand-Bourg
1.1538491;45.1449866004538;node/9047566052;toilettes_publiques;;;;;;;;;;;;;;;;;;"24020";La Bachellerie
-1.4067541;43.7919663005383;node/9049859117;toilettes_publiques;;;;;;;;;;;;;;;;;;"40328";Vieux-Boucau-les-Bains
1.9374048;45.0935154004591;node/9051524910;toilettes_publiques;;;yes;;;no;;;;;;;;;;;;"19010";Argentat-sur-Dordogne
-0.2899951;44.4031794005142;node/9051613309;toilettes_publiques;;;;;;;;;;;;;;;;;;"33329";Pompéjac
-1.164614;46.022374900339;node/9053187727;toilettes_publiques;;;limited;;;no;;;;;;;;;;;;"17004";Île-d'Aix
-0.4371357;45.4406729004202;node/9055318017;toilettes_publiques;;;;customers;;;;;;;;;;;;;no;"17197";Jonzac
1.8640172;45.8013626003722;node/9056472917;toilettes_publiques;;;;;;;;;;;;;;;;;;"87009";Beaumont-du-Lac
-1.1481339;45.349959500431;node/9063448413;toilettes_publiques;;;yes;customers;;no;;;;;;;;;;;;"33540";Vendays-Montalivet
0.2449521;46.6856820002236;node/9063910625;toilettes_publiques;;;;;;;;;;;;;;;;;;"86177";Neuville-de-Poitou
-1.14973;45.350882600431;node/9064067106;toilettes_publiques;;;yes;customers;;no;;;;;;;;;;;;"33540";Vendays-Montalivet
1.1835682;45.6800909003892;node/9064408491;toilettes_publiques;;;;;;;;;;;;;;;;;;"87106";Nexon
0.5674825;45.6867984003883;node/9065682329;toilettes_publiques;;;no;yes;;no;;;;;;;;;;;;"16124";Écuras
-1.1085235;46.1520366003183;node/9065706005;toilettes_publiques;;;;yes;;;;no;;yes;yes;;;;;;;"17274";Périgny
0.7723285;45.8501643003651;node/906792883;toilettes_publiques;;;;;;no;;;;;;;;;;;;"16086";Chassenon
-0.5198207;45.9439883003511;node/906887204;toilettes_publiques;;;yes;;;no;;;;;;;;;;;;"17347";Saint-Jean-d'Angély
1.1319574;45.5494836004065;node/9069713350;toilettes_publiques;;;;;;;;;;;;;;;;;;"87031";Le Chalard
-1.1490969;45.3464915004315;node/9070616386;toilettes_publiques;;;;customers;;no;;;;;;;;;;;;"33540";Vendays-Montalivet
-1.1505612;45.3473270004314;node/9070631941;toilettes_publiques;;;yes;customers;;no;;;;;;;;;;;;"33540";Vendays-Montalivet
0.1689102;46.1298497003219;node/9070911897;toilettes_publiques;;;;;;;;;;;;;;;;;;"79150";Limalonges
-1.14783;45.3476950004313;node/9074860433;toilettes_publiques;;;yes;customers;;no;;;;;;;;;;;;"33540";Vendays-Montalivet
